Município1;Código Município IBGE;UF1;Data;Média de Índice De Isolamento
ITAPEVA;3522406;SP;sexta-feira, 14/08;39%
ITAPEVA;3522406;SP;quinta-feira, 13/08;38%
ITAPEVA;3522406;SP;quarta-feira, 12/08;37%
ITAPEVA;3522406;SP;terça-feira, 11/08;38%
ITAPEVA;3522406;SP;segunda-feira, 10/08;37%
ITAPEVA;3522406;SP;domingo, 09/08;43%
ITAPEVA;3522406;SP;sábado, 08/08;38%
ITAPEVA;3522406;SP;sexta-feira, 07/08;36%
ITAPEVA;3522406;SP;quinta-feira, 06/08;37%
ITAPEVA;3522406;SP;quarta-feira, 05/08;36%
ITAPEVA;3522406;SP;terça-feira, 04/08;37%
ITAPEVA;3522406;SP;segunda-feira, 03/08;39%
ITAPEVA;3522406;SP;domingo, 02/08;46%
ITAPEVA;3522406;SP;sábado, 01/08;39%
ITAPEVA;3522406;SP;sexta-feira, 31/07;36%
ITAPEVA;3522406;SP;quinta-feira, 30/07;36%
ITAPEVA;3522406;SP;quarta-feira, 29/07;37%
ITAPEVA;3522406;SP;terça-feira, 28/07;36%
ITAPEVA;3522406;SP;segunda-feira, 27/07;38%
ITAPEVA;3522406;SP;domingo, 26/07;45%
ITAPEVA;3522406;SP;sábado, 25/07;39%
ITAPEVA;3522406;SP;sexta-feira, 24/07;36%
ITAPEVA;3522406;SP;quinta-feira, 23/07;37%
ITAPEVA;3522406;SP;quarta-feira, 22/07;36%
ITAPEVA;3522406;SP;terça-feira, 21/07;37%
ITAPEVA;3522406;SP;segunda-feira, 20/07;38%
ITAPEVA;3522406;SP;domingo, 19/07;45%
ITAPEVA;3522406;SP;sábado, 18/07;39%
ITAPEVA;3522406;SP;sexta-feira, 17/07;39%
ITAPEVA;3522406;SP;quinta-feira, 16/07;39%
ITAPEVA;3522406;SP;quarta-feira, 15/07;39%
ITAPEVA;3522406;SP;terça-feira, 14/07;36%
ITAPEVA;3522406;SP;segunda-feira, 13/07;40%
ITAPEVA;3522406;SP;domingo, 12/07;46%
ITAPEVA;3522406;SP;sábado, 11/07;41%
ITAPEVA;3522406;SP;sexta-feira, 10/07;39%
ITAPEVA;3522406;SP;quinta-feira, 09/07;40%
ITAPEVA;3522406;SP;quarta-feira, 08/07;40%
ITAPEVA;3522406;SP;terça-feira, 07/07;39%
ITAPEVA;3522406;SP;segunda-feira, 06/07;41%
ITAPEVA;3522406;SP;domingo, 05/07;40%
ITAPEVA;3522406;SP;sábado, 04/07;43%
ITAPEVA;3522406;SP;sexta-feira, 03/07;39%
ITAPEVA;3522406;SP;quinta-feira, 02/07;41%
ITAPEVA;3522406;SP;quarta-feira, 01/07;38%
ITAPEVA;3522406;SP;terça-feira, 30/06;40%
ITAPEVA;3522406;SP;segunda-feira, 29/06;41%
ITAPEVA;3522406;SP;domingo, 28/06;48%
ITAPEVA;3522406;SP;sábado, 27/06;44%
ITAPEVA;3522406;SP;sexta-feira, 26/06;39%
ITAPEVA;3522406;SP;quinta-feira, 25/06;39%
ITAPEVA;3522406;SP;quarta-feira, 24/06;39%
ITAPEVA;3522406;SP;terça-feira, 23/06;40%
ITAPEVA;3522406;SP;segunda-feira, 22/06;39%
ITAPEVA;3522406;SP;domingo, 21/06;46%
ITAPEVA;3522406;SP;sábado, 20/06;41%
ITAPEVA;3522406;SP;sexta-feira, 19/06;37%
ITAPEVA;3522406;SP;quinta-feira, 18/06;38%
ITAPEVA;3522406;SP;quarta-feira, 17/06;39%
ITAPEVA;3522406;SP;terça-feira, 16/06;39%
ITAPEVA;3522406;SP;segunda-feira, 15/06;40%
ITAPEVA;3522406;SP;domingo, 14/06;46%
ITAPEVA;3522406;SP;sábado, 13/06;41%
ITAPEVA;3522406;SP;sexta-feira, 12/06;39%
ITAPEVA;3522406;SP;quinta-feira, 11/06;44%
ITAPEVA;3522406;SP;quarta-feira, 10/06;39%
ITAPEVA;3522406;SP;terça-feira, 09/06;40%
ITAPEVA;3522406;SP;segunda-feira, 08/06;41%
ITAPEVA;3522406;SP;domingo, 07/06;49%
ITAPEVA;3522406;SP;sábado, 06/06;56%
ITAPEVA;3522406;SP;sexta-feira, 05/06;39%
ITAPEVA;3522406;SP;quinta-feira, 04/06;41%
ITAPEVA;3522406;SP;quarta-feira, 03/06;41%
ITAPEVA;3522406;SP;terça-feira, 02/06;41%
ITAPEVA;3522406;SP;segunda-feira, 01/06;41%
ITAPEVA;3522406;SP;domingo, 31/05;46%
ITAPEVA;3522406;SP;sábado, 30/05;43%
ITAPEVA;3522406;SP;sexta-feira, 29/05;38%
ITAPEVA;3522406;SP;quinta-feira, 28/05;37%
ITAPEVA;3522406;SP;quarta-feira, 27/05;38%
ITAPEVA;3522406;SP;terça-feira, 26/05;41%
ITAPEVA;3522406;SP;segunda-feira, 25/05;47%
ITAPEVA;3522406;SP;domingo, 24/05;50%
ITAPEVA;3522406;SP;sábado, 23/05;47%
ITAPEVA;3522406;SP;sexta-feira, 22/05;40%
ITAPEVA;3522406;SP;quinta-feira, 21/05;42%
ITAPEVA;3522406;SP;quarta-feira, 20/05;41%
ITAPEVA;3522406;SP;terça-feira, 19/05;41%
ITAPEVA;3522406;SP;segunda-feira, 18/05;42%
ITAPEVA;3522406;SP;domingo, 17/05;48%
ITAPEVA;3522406;SP;sábado, 16/05;41%
ITAPEVA;3522406;SP;sexta-feira, 15/05;44%
ITAPEVA;3522406;SP;quinta-feira, 14/05;43%
ITAPEVA;3522406;SP;quarta-feira, 13/05;44%
ITAPEVA;3522406;SP;terça-feira, 12/05;46%
ITAPEVA;3522406;SP;segunda-feira, 11/05;46%
ITAPEVA;3522406;SP;domingo, 10/05;52%
ITAPEVA;3522406;SP;sábado, 09/05;48%
ITAPEVA;3522406;SP;sexta-feira, 08/05;44%
ITAPEVA;3522406;SP;quinta-feira, 07/05;45%
ITAPEVA;3522406;SP;quarta-feira, 06/05;46%
ITAPEVA;3522406;SP;terça-feira, 05/05;45%
ITAPEVA;3522406;SP;segunda-feira, 04/05;45%
ITAPEVA;3522406;SP;domingo, 03/05;56%
ITAPEVA;3522406;SP;sábado, 02/05;49%
ITAPEVA;3522406;SP;sexta-feira, 01/05;54%
ITAPEVA;3522406;SP;quinta-feira, 30/04;44%
ITAPEVA;3522406;SP;quarta-feira, 29/04;46%
ITAPEVA;3522406;SP;terça-feira, 28/04;47%
ITAPEVA;3522406;SP;segunda-feira, 27/04;46%
ITAPEVA;3522406;SP;domingo, 26/04;55%
ITAPEVA;3522406;SP;sábado, 25/04;49%
ITAPEVA;3522406;SP;sexta-feira, 24/04;46%
ITAPEVA;3522406;SP;quinta-feira, 23/04;46%
ITAPEVA;3522406;SP;quarta-feira, 22/04;47%
ITAPEVA;3522406;SP;terça-feira, 21/04;55%
ITAPEVA;3522406;SP;segunda-feira, 20/04;48%
ITAPEVA;3522406;SP;domingo, 19/04;57%
ITAPEVA;3522406;SP;sábado, 18/04;51%
ITAPEVA;3522406;SP;sexta-feira, 17/04;47%
ITAPEVA;3522406;SP;quinta-feira, 16/04;45%
ITAPEVA;3522406;SP;quarta-feira, 15/04;48%
ITAPEVA;3522406;SP;terça-feira, 14/04;49%
ITAPEVA;3522406;SP;segunda-feira, 13/04;48%
ITAPEVA;3522406;SP;domingo, 12/04;57%
ITAPEVA;3522406;SP;sábado, 11/04;52%
ITAPEVA;3522406;SP;sexta-feira, 10/04;58%
ITAPEVA;3522406;SP;quinta-feira, 09/04;46%
ITAPEVA;3522406;SP;quarta-feira, 08/04;47%
ITAPEVA;3522406;SP;terça-feira, 07/04;49%
ITAPEVA;3522406;SP;segunda-feira, 06/04;51%
ITAPEVA;3522406;SP;domingo, 05/04;54%
ITAPEVA;3522406;SP;sábado, 04/04;53%
ITAPEVA;3522406;SP;sexta-feira, 03/04;52%
ITAPEVA;3522406;SP;quinta-feira, 02/04;50%
ITAPEVA;3522406;SP;quarta-feira, 01/04;53%
ITAPEVA;3522406;SP;terça-feira, 31/03;53%
ITAPEVA;3522406;SP;segunda-feira, 30/03;54%
ITAPEVA;3522406;SP;domingo, 29/03;53%
ITAPEVA;3522406;SP;sábado, 28/03;52%
ITAPEVA;3522406;SP;sexta-feira, 27/03;51%
ITAPEVA;3522406;SP;quinta-feira, 26/03;52%
ITAPEVA;3522406;SP;quarta-feira, 25/03;53%
ITAPEVA;3522406;SP;terça-feira, 24/03;53%
ITAPEVA;3522406;SP;segunda-feira, 23/03;52%
ITAPEVA;3522406;SP;domingo, 22/03;53%
ITAPEVA;3522406;SP;sábado, 21/03;53%
ITAPEVA;3522406;SP;sexta-feira, 20/03;44%
ITAPEVA;3522406;SP;quinta-feira, 19/03;43%
ITAPEVA;3522406;SP;quarta-feira, 18/03;43%
ITAPEVA;3522406;SP;terça-feira, 17/03;41%
ITAPEVA;3522406;SP;sexta-feira, 13/03;37%
ITAPEVA;3522406;SP;quinta-feira, 12/03;36%
ITAPEVA;3522406;SP;sexta-feira, 06/03;36%
ITAPEVA;3522406;SP;quinta-feira, 05/03;38%
ITAPEVI;3522505;SP;domingo, 06/09;43%
ITAPEVI;3522505;SP;sábado, 05/09;38%
ITAPEVI;3522505;SP;sexta-feira, 04/09;36%
ITAPEVI;3522505;SP;quinta-feira, 03/09;38%
ITAPEVI;3522505;SP;quarta-feira, 02/09;38%
ITAPEVI;3522505;SP;terça-feira, 01/09;38%
ITAPEVI;3522505;SP;segunda-feira, 31/08;38%
ITAPEVI;3522505;SP;domingo, 30/08;45%
ITAPEVI;3522505;SP;sábado, 29/08;37%
ITAPEVI;3522505;SP;sexta-feira, 28/08;37%
ITAPEVI;3522505;SP;quinta-feira, 27/08;37%
ITAPEVI;3522505;SP;quarta-feira, 26/08;37%
ITAPEVI;3522505;SP;terça-feira, 25/08;38%
ITAPEVI;3522505;SP;segunda-feira, 24/08;38%
ITAPEVI;3522505;SP;domingo, 23/08;43%
ITAPEVI;3522505;SP;sábado, 22/08;40%
ITAPEVI;3522505;SP;sexta-feira, 21/08;37%
ITAPEVI;3522505;SP;quinta-feira, 20/08;39%
ITAPEVI;3522505;SP;quarta-feira, 19/08;40%
ITAPEVI;3522505;SP;terça-feira, 18/08;40%
ITAPEVI;3522505;SP;segunda-feira, 17/08;39%
ITAPEVI;3522505;SP;domingo, 16/08;46%
ITAPEVI;3522505;SP;sábado, 15/08;40%
ITAPEVI;3522505;SP;sexta-feira, 14/08;37%
ITAPEVI;3522505;SP;quinta-feira, 13/08;37%
ITAPEVI;3522505;SP;quarta-feira, 12/08;37%
ITAPEVI;3522505;SP;terça-feira, 11/08;37%
ITAPEVI;3522505;SP;segunda-feira, 10/08;38%
ITAPEVI;3522505;SP;domingo, 09/08;40%
ITAPEVI;3522505;SP;sábado, 08/08;38%
ITAPEVI;3522505;SP;sexta-feira, 07/08;36%
ITAPEVI;3522505;SP;quinta-feira, 06/08;38%
ITAPEVI;3522505;SP;quarta-feira, 05/08;36%
ITAPEVI;3522505;SP;terça-feira, 04/08;37%
ITAPEVI;3522505;SP;segunda-feira, 03/08;36%
ITAPEVI;3522505;SP;domingo, 02/08;43%
ITAPEVI;3522505;SP;sábado, 01/08;38%
ITAPEVI;3522505;SP;sexta-feira, 31/07;38%
ITAPEVI;3522505;SP;quinta-feira, 30/07;37%
ITAPEVI;3522505;SP;quarta-feira, 29/07;37%
ITAPEVI;3522505;SP;terça-feira, 28/07;37%
ITAPEVI;3522505;SP;segunda-feira, 27/07;39%
ITAPEVI;3522505;SP;domingo, 26/07;44%
ITAPEVI;3522505;SP;sábado, 25/07;38%
ITAPEVI;3522505;SP;sexta-feira, 24/07;37%
ITAPEVI;3522505;SP;quinta-feira, 23/07;38%
ITAPEVI;3522505;SP;quarta-feira, 22/07;38%
ITAPEVI;3522505;SP;terça-feira, 21/07;38%
ITAPEVI;3522505;SP;segunda-feira, 20/07;37%
ITAPEVI;3522505;SP;domingo, 19/07;45%
ITAPEVI;3522505;SP;sábado, 18/07;41%
ITAPEVI;3522505;SP;sexta-feira, 17/07;39%
ITAPEVI;3522505;SP;quinta-feira, 16/07;40%
ITAPEVI;3522505;SP;quarta-feira, 15/07;39%
ITAPEVI;3522505;SP;terça-feira, 14/07;41%
ITAPEVI;3522505;SP;segunda-feira, 13/07;39%
ITAPEVI;3522505;SP;domingo, 12/07;46%
ITAPEVI;3522505;SP;sábado, 11/07;42%
ITAPEVI;3522505;SP;sexta-feira, 10/07;39%
ITAPEVI;3522505;SP;quinta-feira, 09/07;40%
ITAPEVI;3522505;SP;quarta-feira, 08/07;40%
ITAPEVI;3522505;SP;terça-feira, 07/07;41%
ITAPEVI;3522505;SP;segunda-feira, 06/07;41%
ITAPEVI;3522505;SP;domingo, 05/07;46%
ITAPEVI;3522505;SP;sábado, 04/07;41%
ITAPEVI;3522505;SP;sexta-feira, 03/07;40%
ITAPEVI;3522505;SP;quinta-feira, 02/07;41%
ITAPEVI;3522505;SP;quarta-feira, 01/07;41%
ITAPEVI;3522505;SP;terça-feira, 30/06;41%
ITAPEVI;3522505;SP;segunda-feira, 29/06;42%
ITAPEVI;3522505;SP;domingo, 28/06;47%
ITAPEVI;3522505;SP;sábado, 27/06;44%
ITAPEVI;3522505;SP;sexta-feira, 26/06;41%
ITAPEVI;3522505;SP;quinta-feira, 25/06;39%
ITAPEVI;3522505;SP;quarta-feira, 24/06;40%
ITAPEVI;3522505;SP;terça-feira, 23/06;41%
ITAPEVI;3522505;SP;segunda-feira, 22/06;42%
ITAPEVI;3522505;SP;domingo, 21/06;47%
ITAPEVI;3522505;SP;sábado, 20/06;43%
ITAPEVI;3522505;SP;sexta-feira, 19/06;41%
ITAPEVI;3522505;SP;quinta-feira, 18/06;40%
ITAPEVI;3522505;SP;quarta-feira, 17/06;41%
ITAPEVI;3522505;SP;terça-feira, 16/06;41%
ITAPEVI;3522505;SP;segunda-feira, 15/06;41%
ITAPEVI;3522505;SP;domingo, 14/06;48%
ITAPEVI;3522505;SP;sábado, 13/06;43%
ITAPEVI;3522505;SP;sexta-feira, 12/06;40%
ITAPEVI;3522505;SP;quinta-feira, 11/06;45%
ITAPEVI;3522505;SP;quarta-feira, 10/06;42%
ITAPEVI;3522505;SP;terça-feira, 09/06;42%
ITAPEVI;3522505;SP;segunda-feira, 08/06;42%
ITAPEVI;3522505;SP;domingo, 07/06;46%
ITAPEVI;3522505;SP;sábado, 06/06;43%
ITAPEVI;3522505;SP;sexta-feira, 05/06;41%
ITAPEVI;3522505;SP;quinta-feira, 04/06;42%
ITAPEVI;3522505;SP;quarta-feira, 03/06;41%
ITAPEVI;3522505;SP;terça-feira, 02/06;43%
ITAPEVI;3522505;SP;segunda-feira, 01/06;42%
ITAPEVI;3522505;SP;domingo, 31/05;49%
ITAPEVI;3522505;SP;sábado, 30/05;49%
ITAPEVI;3522505;SP;sexta-feira, 29/05;41%
ITAPEVI;3522505;SP;quinta-feira, 28/05;42%
ITAPEVI;3522505;SP;quarta-feira, 27/05;43%
ITAPEVI;3522505;SP;terça-feira, 26/05;42%
ITAPEVI;3522505;SP;segunda-feira, 25/05;47%
ITAPEVI;3522505;SP;domingo, 24/05;50%
ITAPEVI;3522505;SP;sábado, 23/05;46%
ITAPEVI;3522505;SP;sexta-feira, 22/05;43%
ITAPEVI;3522505;SP;quinta-feira, 21/05;43%
ITAPEVI;3522505;SP;quarta-feira, 20/05;43%
ITAPEVI;3522505;SP;terça-feira, 19/05;43%
ITAPEVI;3522505;SP;segunda-feira, 18/05;44%
ITAPEVI;3522505;SP;domingo, 17/05;49%
ITAPEVI;3522505;SP;sábado, 16/05;43%
ITAPEVI;3522505;SP;sexta-feira, 15/05;51%
ITAPEVI;3522505;SP;quinta-feira, 14/05;52%
ITAPEVI;3522505;SP;quarta-feira, 13/05;51%
ITAPEVI;3522505;SP;terça-feira, 12/05;51%
ITAPEVI;3522505;SP;segunda-feira, 11/05;50%
ITAPEVI;3522505;SP;domingo, 10/05;58%
ITAPEVI;3522505;SP;sábado, 09/05;53%
ITAPEVI;3522505;SP;sexta-feira, 08/05;49%
ITAPEVI;3522505;SP;quinta-feira, 07/05;51%
ITAPEVI;3522505;SP;quarta-feira, 06/05;50%
ITAPEVI;3522505;SP;terça-feira, 05/05;50%
ITAPEVI;3522505;SP;segunda-feira, 04/05;50%
ITAPEVI;3522505;SP;domingo, 03/05;63%
ITAPEVI;3522505;SP;sábado, 02/05;56%
ITAPEVI;3522505;SP;sexta-feira, 01/05;59%
ITAPEVI;3522505;SP;quinta-feira, 30/04;50%
ITAPEVI;3522505;SP;quarta-feira, 29/04;51%
ITAPEVI;3522505;SP;terça-feira, 28/04;51%
ITAPEVI;3522505;SP;segunda-feira, 27/04;51%
ITAPEVI;3522505;SP;domingo, 26/04;63%
ITAPEVI;3522505;SP;sábado, 25/04;55%
ITAPEVI;3522505;SP;sexta-feira, 24/04;50%
ITAPEVI;3522505;SP;quinta-feira, 23/04;46%
ITAPEVI;3522505;SP;quarta-feira, 22/04;46%
ITAPEVI;3522505;SP;terça-feira, 21/04;56%
ITAPEVI;3522505;SP;segunda-feira, 20/04;52%
ITAPEVI;3522505;SP;domingo, 19/04;62%
ITAPEVI;3522505;SP;sábado, 18/04;56%
ITAPEVI;3522505;SP;sexta-feira, 17/04;52%
ITAPEVI;3522505;SP;quinta-feira, 16/04;52%
ITAPEVI;3522505;SP;quarta-feira, 15/04;53%
ITAPEVI;3522505;SP;terça-feira, 14/04;53%
ITAPEVI;3522505;SP;segunda-feira, 13/04;52%
ITAPEVI;3522505;SP;domingo, 12/04;62%
ITAPEVI;3522505;SP;sábado, 11/04;56%
ITAPEVI;3522505;SP;sexta-feira, 10/04;59%
ITAPEVI;3522505;SP;quinta-feira, 09/04;48%
ITAPEVI;3522505;SP;quarta-feira, 08/04;51%
ITAPEVI;3522505;SP;terça-feira, 07/04;50%
ITAPEVI;3522505;SP;segunda-feira, 06/04;50%
ITAPEVI;3522505;SP;domingo, 05/04;59%
ITAPEVI;3522505;SP;sábado, 04/04;58%
ITAPEVI;3522505;SP;sexta-feira, 03/04;55%
ITAPEVI;3522505;SP;quinta-feira, 02/04;55%
ITAPEVI;3522505;SP;quarta-feira, 01/04;54%
ITAPEVI;3522505;SP;terça-feira, 31/03;56%
ITAPEVI;3522505;SP;segunda-feira, 30/03;56%
ITAPEVI;3522505;SP;domingo, 29/03;60%
ITAPEVI;3522505;SP;sábado, 28/03;56%
ITAPEVI;3522505;SP;sexta-feira, 27/03;53%
ITAPEVI;3522505;SP;quinta-feira, 26/03;54%
ITAPEVI;3522505;SP;quarta-feira, 25/03;54%
ITAPEVI;3522505;SP;terça-feira, 24/03;54%
ITAPEVI;3522505;SP;segunda-feira, 23/03;53%
ITAPEVI;3522505;SP;domingo, 22/03;56%
ITAPEVI;3522505;SP;sábado, 21/03;56%
ITAPEVI;3522505;SP;sexta-feira, 20/03;44%
ITAPEVI;3522505;SP;quinta-feira, 19/03;39%
ITAPEVI;3522505;SP;quarta-feira, 18/03;39%
ITAPEVI;3522505;SP;terça-feira, 17/03;39%
ITAPEVI;3522505;SP;sexta-feira, 13/03;34%
ITAPEVI;3522505;SP;quinta-feira, 12/03;32%
ITAPEVI;3522505;SP;sexta-feira, 06/03;33%
ITAPEVI;3522505;SP;quinta-feira, 05/03;35%
ITAPIRA;3522604;SP;domingo, 06/09;47%
ITAPIRA;3522604;SP;sábado, 05/09;42%
ITAPIRA;3522604;SP;sexta-feira, 04/09;39%
ITAPIRA;3522604;SP;quinta-feira, 03/09;38%
ITAPIRA;3522604;SP;quarta-feira, 02/09;39%
ITAPIRA;3522604;SP;terça-feira, 01/09;40%
ITAPIRA;3522604;SP;segunda-feira, 31/08;44%
ITAPIRA;3522604;SP;domingo, 30/08;48%
ITAPIRA;3522604;SP;sábado, 29/08;41%
ITAPIRA;3522604;SP;sexta-feira, 28/08;38%
ITAPIRA;3522604;SP;quinta-feira, 27/08;41%
ITAPIRA;3522604;SP;quarta-feira, 26/08;40%
ITAPIRA;3522604;SP;terça-feira, 25/08;43%
ITAPIRA;3522604;SP;segunda-feira, 24/08;43%
ITAPIRA;3522604;SP;domingo, 23/08;46%
ITAPIRA;3522604;SP;sábado, 22/08;46%
ITAPIRA;3522604;SP;sexta-feira, 21/08;43%
ITAPIRA;3522604;SP;quinta-feira, 20/08;38%
ITAPIRA;3522604;SP;quarta-feira, 19/08;40%
ITAPIRA;3522604;SP;terça-feira, 18/08;39%
ITAPIRA;3522604;SP;segunda-feira, 17/08;42%
ITAPIRA;3522604;SP;domingo, 16/08;48%
ITAPIRA;3522604;SP;sábado, 15/08;44%
ITAPIRA;3522604;SP;sexta-feira, 14/08;44%
ITAPIRA;3522604;SP;quinta-feira, 13/08;40%
ITAPIRA;3522604;SP;quarta-feira, 12/08;44%
ITAPIRA;3522604;SP;terça-feira, 11/08;41%
ITAPIRA;3522604;SP;segunda-feira, 10/08;40%
ITAPIRA;3522604;SP;domingo, 09/08;42%
ITAPIRA;3522604;SP;sábado, 08/08;42%
ITAPIRA;3522604;SP;sexta-feira, 07/08;33%
ITAPIRA;3522604;SP;quarta-feira, 05/08;37%
ITAPIRA;3522604;SP;terça-feira, 04/08;37%
ITAPIRA;3522604;SP;segunda-feira, 03/08;42%
ITAPIRA;3522604;SP;domingo, 02/08;48%
ITAPIRA;3522604;SP;sábado, 01/08;38%
ITAPIRA;3522604;SP;sexta-feira, 31/07;40%
ITAPIRA;3522604;SP;quinta-feira, 30/07;42%
ITAPIRA;3522604;SP;quarta-feira, 29/07;42%
ITAPIRA;3522604;SP;terça-feira, 28/07;38%
ITAPIRA;3522604;SP;segunda-feira, 27/07;41%
ITAPIRA;3522604;SP;domingo, 26/07;49%
ITAPIRA;3522604;SP;sábado, 25/07;44%
ITAPIRA;3522604;SP;sexta-feira, 24/07;40%
ITAPIRA;3522604;SP;quinta-feira, 23/07;40%
ITAPIRA;3522604;SP;quarta-feira, 22/07;44%
ITAPIRA;3522604;SP;terça-feira, 21/07;40%
ITAPIRA;3522604;SP;segunda-feira, 20/07;40%
ITAPIRA;3522604;SP;domingo, 19/07;48%
ITAPIRA;3522604;SP;sábado, 18/07;46%
ITAPIRA;3522604;SP;sexta-feira, 17/07;44%
ITAPIRA;3522604;SP;quinta-feira, 16/07;45%
ITAPIRA;3522604;SP;quarta-feira, 15/07;46%
ITAPIRA;3522604;SP;terça-feira, 14/07;45%
ITAPIRA;3522604;SP;segunda-feira, 13/07;42%
ITAPIRA;3522604;SP;domingo, 12/07;49%
ITAPIRA;3522604;SP;sábado, 11/07;47%
ITAPIRA;3522604;SP;sexta-feira, 10/07;42%
ITAPIRA;3522604;SP;quinta-feira, 09/07;44%
ITAPIRA;3522604;SP;quarta-feira, 08/07;41%
ITAPIRA;3522604;SP;terça-feira, 07/07;44%
ITAPIRA;3522604;SP;segunda-feira, 06/07;43%
ITAPIRA;3522604;SP;domingo, 05/07;50%
ITAPIRA;3522604;SP;sábado, 04/07;47%
ITAPIRA;3522604;SP;sexta-feira, 03/07;42%
ITAPIRA;3522604;SP;quinta-feira, 02/07;43%
ITAPIRA;3522604;SP;quarta-feira, 01/07;43%
ITAPIRA;3522604;SP;terça-feira, 30/06;46%
ITAPIRA;3522604;SP;segunda-feira, 29/06;45%
ITAPIRA;3522604;SP;domingo, 28/06;48%
ITAPIRA;3522604;SP;sábado, 27/06;44%
ITAPIRA;3522604;SP;sexta-feira, 26/06;44%
ITAPIRA;3522604;SP;quinta-feira, 25/06;44%
ITAPIRA;3522604;SP;quarta-feira, 24/06;45%
ITAPIRA;3522604;SP;terça-feira, 23/06;45%
ITAPIRA;3522604;SP;segunda-feira, 22/06;43%
ITAPIRA;3522604;SP;domingo, 21/06;48%
ITAPIRA;3522604;SP;sábado, 20/06;45%
ITAPIRA;3522604;SP;sexta-feira, 19/06;45%
ITAPIRA;3522604;SP;quinta-feira, 18/06;43%
ITAPIRA;3522604;SP;quarta-feira, 17/06;43%
ITAPIRA;3522604;SP;terça-feira, 16/06;44%
ITAPIRA;3522604;SP;segunda-feira, 15/06;44%
ITAPIRA;3522604;SP;domingo, 14/06;50%
ITAPIRA;3522604;SP;sábado, 13/06;44%
ITAPIRA;3522604;SP;sexta-feira, 12/06;45%
ITAPIRA;3522604;SP;quinta-feira, 11/06;46%
ITAPIRA;3522604;SP;quarta-feira, 10/06;46%
ITAPIRA;3522604;SP;terça-feira, 09/06;46%
ITAPIRA;3522604;SP;segunda-feira, 08/06;42%
ITAPIRA;3522604;SP;domingo, 07/06;52%
ITAPIRA;3522604;SP;sábado, 06/06;49%
ITAPIRA;3522604;SP;sexta-feira, 05/06;43%
ITAPIRA;3522604;SP;quinta-feira, 04/06;46%
ITAPIRA;3522604;SP;quarta-feira, 03/06;44%
ITAPIRA;3522604;SP;terça-feira, 02/06;44%
ITAPIRA;3522604;SP;segunda-feira, 01/06;43%
ITAPIRA;3522604;SP;domingo, 31/05;49%
ITAPIRA;3522604;SP;sábado, 30/05;50%
ITAPIRA;3522604;SP;sexta-feira, 29/05;44%
ITAPIRA;3522604;SP;quinta-feira, 28/05;44%
ITAPIRA;3522604;SP;quarta-feira, 27/05;46%
ITAPIRA;3522604;SP;terça-feira, 26/05;44%
ITAPIRA;3522604;SP;segunda-feira, 25/05;48%
ITAPIRA;3522604;SP;domingo, 24/05;52%
ITAPIRA;3522604;SP;sábado, 23/05;49%
ITAPIRA;3522604;SP;sexta-feira, 22/05;46%
ITAPIRA;3522604;SP;quinta-feira, 21/05;46%
ITAPIRA;3522604;SP;quarta-feira, 20/05;46%
ITAPIRA;3522604;SP;terça-feira, 19/05;45%
ITAPIRA;3522604;SP;segunda-feira, 18/05;49%
ITAPIRA;3522604;SP;domingo, 17/05;52%
ITAPIRA;3522604;SP;sábado, 16/05;49%
ITAPIRA;3522604;SP;sexta-feira, 15/05;47%
ITAPIRA;3522604;SP;quinta-feira, 14/05;47%
ITAPIRA;3522604;SP;quarta-feira, 13/05;47%
ITAPIRA;3522604;SP;terça-feira, 12/05;47%
ITAPIRA;3522604;SP;segunda-feira, 11/05;48%
ITAPIRA;3522604;SP;domingo, 10/05;57%
ITAPIRA;3522604;SP;sábado, 09/05;51%
ITAPIRA;3522604;SP;sexta-feira, 08/05;46%
ITAPIRA;3522604;SP;quinta-feira, 07/05;48%
ITAPIRA;3522604;SP;quarta-feira, 06/05;48%
ITAPIRA;3522604;SP;terça-feira, 05/05;48%
ITAPIRA;3522604;SP;segunda-feira, 04/05;49%
ITAPIRA;3522604;SP;domingo, 03/05;60%
ITAPIRA;3522604;SP;sábado, 02/05;54%
ITAPIRA;3522604;SP;sexta-feira, 01/05;58%
ITAPIRA;3522604;SP;quinta-feira, 30/04;48%
ITAPIRA;3522604;SP;quarta-feira, 29/04;50%
ITAPIRA;3522604;SP;terça-feira, 28/04;50%
ITAPIRA;3522604;SP;segunda-feira, 27/04;51%
ITAPIRA;3522604;SP;domingo, 26/04;61%
ITAPIRA;3522604;SP;sábado, 25/04;54%
ITAPIRA;3522604;SP;sexta-feira, 24/04;50%
ITAPIRA;3522604;SP;quinta-feira, 23/04;50%
ITAPIRA;3522604;SP;quarta-feira, 22/04;49%
ITAPIRA;3522604;SP;terça-feira, 21/04;60%
ITAPIRA;3522604;SP;segunda-feira, 20/04;52%
ITAPIRA;3522604;SP;domingo, 19/04;63%
ITAPIRA;3522604;SP;sábado, 18/04;56%
ITAPIRA;3522604;SP;sexta-feira, 17/04;50%
ITAPIRA;3522604;SP;quinta-feira, 16/04;52%
ITAPIRA;3522604;SP;quarta-feira, 15/04;51%
ITAPIRA;3522604;SP;terça-feira, 14/04;53%
ITAPIRA;3522604;SP;segunda-feira, 13/04;53%
ITAPIRA;3522604;SP;domingo, 12/04;61%
ITAPIRA;3522604;SP;sábado, 11/04;57%
